Well,CRC Lib #,Formation,Sample Type,GR,ILD,Porosity,HCl Reaction,Avg. Depth,Leco TOC (%),S1 ,S2 ,S3,Tmax (°C),HI,OI,S1+S2,PI
EDUCATED GUESS 11-1H,S505,MWRY,core,120.0979,14.0496,18.03,1,10618.5,2.62,0.21,11.65,0.2,443,445,8,11.86,0.02
EDUCATED GUESS 11-1H,S505,MWRY,core,130.1142,23.2934,20.46,1,10604.4,3.59,0.18,16.59,0.28,443,462,8,16.77,0.01
EDUCATED GUESS 11-1H,S505,MWRY,core,150.7421,13.2941,18.69,1,10619.5,2.63,0.18,9.93,0.31,442,378,12,10.11,0.02
EDUCATED GUESS 11-1H,S505,MWRY,core,130.1142,23.2934,20.46,1,10604.4,3.59,0.18,16.59,0.28,443,462,8,16.77,0.01
EDUCATED GUESS 11-1H,S505,MWRY,core,137.8495,18.5789,18.58,1,10622.7,3.91,0.21,18.11,0.31,442,463,11,18.32,0.01
Schuster Flats 14-27-47-9,T542,MWRY,core,129.618,21.629,12.598,1,10825.5,1.1,0.46,2.16,0.15,444,0.75,196,2.62,0.18
JAVA STATE 16-4,T482,MWRY,core,156.6595,4.723,7.16,1,10142,1.81,0.76,7.12,0.11,436,393,6,7.88,0.1
TRC 1,D636,MWRY,core,141.5701017,26.45286186,25.60581566,1,9880.5,2.9,1.87,4.8,0.35,445,166,12,6.67,0.28
EDUCATED GUESS 11-1H,S505,MWRY,core,113.312,6.4192,20.16,1,10557.2,2.29,0.16,7,0.24,444,306,10,7.16,0.02
EDUCATED GUESS 11-1H,S505,MWRY,core,267.6663,3.687,18.61,1,10614.7,1.48,0.11,5.22,0.3,440,353,20,5.33,0.02
EDUCATED GUESS 11-1H,S505,MWRY,core,119.3044,9.5792,20.04,1,10687.8,2.5,0.29,7.49,0.21,445,300,8,7.78,0.04
EDUCATED GUESS 11-1H,S505,MWRY,core,119.3044,9.5792,20.04,1,10687.8,2.5,0.29,7.49,0.21,445,300,8,7.78,0.04
EDUCATED GUESS 11-1H,S505,MWRY,core,146.4782,5.5717,15.37,1,10517.3,0.36,0.08,0.52,0.23,447,144,64,0.6,0.13
DILT 14-26,T322,MWRY,core,31.99191347,4.42934366,5.60797429,1,12658,2.94,0.88,2.12,0.15,463,72,5,3,0.29
EDUCATED GUESS 11-1H,S505,MWRY,core,104.131,8.8336,11.77,1,10511.2,0.91,0.09,2.15,0.15,443,236,16,2.24,0.04
EDUCATED GUESS 11-1H,S505,MWRY,core,108.2966,7.0376,16.5,1,10528.4,1.22,0.12,3.09,0.17,445,253,14,3.21,0.04
EDUCATED GUESS 11-1H,S505,MWRY,core,146.4782,5.5717,15.37,1,10517.3,0.36,0.08,0.52,0.23,447,144,64,0.6,0.13
EDUCATED GUESS 11-1H,S505,MWRY,core,113.312,6.4192,20.16,1,10557.2,2.29,0.16,6.17,0.24,444,306,10,6.36,0.02
EDUCATED GUESS 11-1H,S505,MWRY,core,124.6601,16.4368,17.62,1,10646.5,2.1,0.25,6.31,0.16,442,300,8,6.56,0.04
EDUCATED GUESS 11-1H,S505,MWRY,core,201.954,7.3432,20.64,1,10721.5,0.84,0.09,2.02,0.26,442,241,31,2.11,0.04
EDUCATED GUESS 11-1H,S505,MWRY,core,102.8419,5.2902,20.45,1,10486.7,1.92,0.16,6.25,0.21,444,326,11,6.41,0.02
EDUCATED GUESS 11-1H,S505,MWRY,core,108.5955,7.6008,16.15,1,10544.3,2.13,0.15,5.54,0.33,444,260,15,5.69,0.03
EDUCATED GUESS 11-1H,S505,MWRY,core,102.8419,5.2902,20.45,1,10486.7,1.92,0.16,6.25,0.21,444,326,11,6.41,0.02
EDUCATED GUESS 11-1H,S505,MWRY,core,160.2628,18.6295,19.45,1,10639.2,2.73,0.3,10.6,0.26,441,388,10,10.9,0.03
EDUCATED GUESS 11-1H,S505,MWRY,core,146.2793,9.8063,19.19,1,10705.5,2.49,0.19,7.98,0.27,443,320,11,8.17,0.02
Thunder Creek Federal,S934,MWRY,core,149.2740586,17.62877594,11.59812848,1,8371.5,2.22,1.33,5.3,0.28,438,239,13,6.63,0.2
Buffalo Gap Federal 35-1,T120,MWRY,core,199.1262023,19.63277575,9.9001996,1,11183.9,1.13,0.73,1.6,0.1,451,142,9,2.33,0.31
EDUCATED GUESS 11-1H,S505,MWRY,core,160.957,14.1393,20.82,1,10630.6,1.86,0.21,4.84,0.23,443,300,12,5.05,0.04
EDUCATED GUESS 11-1H,S505,MWRY,core,147.6676,12.1941,18.64,1,10653.5,1.93,0.25,5.79,0.23,441,300,12,6.04,0.04
EDUCATED GUESS 11-1H,S505,MWRY,core,108.396,10.8237,17.34,1,10582.6,2.56,0.15,10.21,0.15,444,399,6,10.36,0.01
EDUCATED GUESS 11-1H,S505,MWRY,core,108.396,10.8237,17.34,1,10582.6,2.56,0.15,10.21,0.15,444,399,6,10.36,0.01
EDUCATED GUESS 11-1H,S505,MWRY,core,137.8495,18.5789,18.73,1,10622.7,2.72,0.19,9.66,0.31,442,355,11,9.85,0.02
Buffalo Gap Federal 35-1,T120,MWRY,core,199.1262023,19.63277575,9.9001996,1,11183.9,1.13,0.73,1.6,0.1,451,142,9,2.33,0.31
Schuster Flats 14-27-47-9,T542,MWRY,core,113.135171,51.70649342,10.2888,1,11170,1.65,0.87,3.27,0.44,450,175,24,4.14,0.41
Buffalo Gap Federal 35-1,T120,MWRY,core,201.7631892,19.63277575,9.9001996,1,11348.1,1.13,0.73,1.6,0.37,449,142,9,2.33,0.31
Buffalo Gap Federal 35-1,T120,MWRY,core,156.4822063,25.44824061,8.40319361,1,11313.7,1.57,1.38,2.3,0.3,452,146,19,3.68,0.38
Buffalo Gap Federal 35-1,T120,MWRY,core,156.4822063,25.44824061,8.40319361,1,11313.7,1.57,1.38,2.3,0.3,452,146,19,3.68,0.38
Buffalo Gap Federal 35-1,T120,MWRY,core,150.9204687,28.97315504,7.10578842,1,11235.4,1.5,1.84,2.26,0.41,451,151,27,4.1,0.45
1 FEDERAL,T120,MWRY,core,214.88,511.917371,23.83782254,1,6113,7.37,0.31,1.8,0.72,432,24.42333786,9.769335142,2.11,0.146919431
Buffalo Gap Federal 35-1,T120,MWRY,core,206.8546852,14.6704558,8.40823326,1,11320,2.61,1.58,4.43,0.22,446,170,8,6.01,0.26
Buffalo Gap Federal 35-1,T120,MWRY,core,142.2968296,32.98631627,9.00199601,1,11111,1.3,1.06,1.66,0.28,452,128,22,2.72,0.39
EDUCATED GUESS 11-1H,S505,MWRY,core,137.8495,18.5789,18.73,1,10622.7,2.72,0.19,9.66,0.31,442,355,11,9.85,0.02
DILT 14-26,T322,MWRY,core,31.99191347,4.42934366,10.11964108,1,12670.5,2.39,1.12,1.56,0.17,460,65,10,2.68,0.42
EDUCATED GUESS 11-1H,S505,MWRY,core,130.1142,23.2934,20.46,1,10604.4,3.59,0.18,16.59,0.28,443,462,8,16.77,0.01
EDUCATED GUESS 11-1H,S505,MWRY,core,211.7336,4.9132,20.06,1,10597.6,3.59,0.18,16.59,0.26,443,426,11,16.77,0.02
EDUCATED GUESS 11-1H,S505,MWRY,core,147.3701,13.8881,18.58,1,10620.6,2.61,0.21,12.69,0.42,442,463,11,14.82,0.01
Buffalo Gap Federal 35-1,T120,MWRY,core,126.3986413,68.21043078,9.9001996,1,11179,1.67,1.03,2.76,0.19,452,165,11,3.79,0.27
Buffalo Gap Federal 35-1,T120,MWRY,core,126.3986413,68.21043078,9.9001996,1,11179,1.67,1.03,2.76,0.19,452,165,11,3.79,0.27
Buffalo Gap Federal 35-1,T120,MWRY,core,132.1149175,38.25781269,7.60479042,1,11263.2,1.55,1.9,2.56,0.46,451,165,30,4.46,0.43
Buffalo Gap Federal 35-1,T120,MWRY,core,154.5778968,22.35217218,6.71692538,1,11270.1,1.51,1.4,2.25,0.31,452,149,25,3.65,0.38
Buffalo Gap Federal 35-1,T120,MWRY,core,154.330387,21.94175919,7.40518962,1,11281.5,2.28,2.28,3.45,0.37,451,142,21,5.83,0.38
Buffalo Gap Federal 35-1,T120,MWRY,core,150.9407,19.0939,19.64,1,10638.8,2.08,0.24,6.18,0.17,442,348,8,6.42,0.03
EDUCATED GUESS 11-1H,S505,MWRY,core,206.8546852,14.6704558,18.03,1,11320,2.41,0.22,6.09,0.22,446,405,8,7.22,0.02
Buffalo Gap Federal 35-1,T120,MWRY,core,142.4117,10.9485,8.60279441,1,10571.4,1.28,0.9,1.47,0.3,445,115,20,2.37,0.38
Buffalo Gap Federal 35-1,T120,MWRY,core,132.1872122,51.40554821,10,1,11161.5,2.89,0.99,5.15,0.25,448,178,9,6.14,0.16
Buffalo Gap Federal 35-1,T120,MWRY,core,127.8053146,26.45286186,6.8030585,1,9925.5,1.77,1.77,2.6,1.3,455,154,17,4.37,0.41
Buffalo Gap Federal 35-1,T120,MWRY,core,156.4822,25.44824061,8.40319361,1,11313.7,1.57,1.38,2.3,0.15,446,146,19,3.68,0.38
Thunder Creek Fed C-3,S847,MWRY,core,180.2958871,342.0071598,14.66529394,1,8645,0.45,0.07,0.37,0.12,442,82,27,0.44,0.16
Buffalo Gap Federal 35-1,T120,MWRY,core,113.145171,51.70649342,9.7005988,1,11170,1.83,2.94,3.2,0.44,450,175,24,6.14,0.48
Buffalo Gap Federal 35-1,T120,MWRY,core,141.5187,19.63277575,8.10379242,1,10641.8,1.98,2.25,2.82,0.19,441,142,19,5.07,0.44
Buffalo Gap Federal 35-1,T120,MWRY,core,206.8546852,14.6704558,8.40823326,1,11320,2.61,1.58,4.43,0.22,446,170,8,6.01,0.26
Buffalo Gap Federal 35-1,T120,MWRY,core,138.7637949,28.97315504,7.10578842,1,11325.9,1.5,1.84,2.26,0.41,448,151,27,4.1,0.45
Buffalo Gap Federal 35-1,T120,MWRY,core,161.0574078,30.06715732,9.500998,1,11199,1.77,1.67,1.98,0.38,449,112,19,3.65,0.46
Buffalo Gap Federal 35-1,T120,MWRY,core,132.1149175,38.25781269,7.60479042,1,11263.2,2.83,1.9,5.15,0.44,451,165,30,6.14,0.43
Buffalo Gap Federal 35-1,T120,MWRY,core,138.7637949,28.97315504,6.40718563,1,11325.9,1.63,1.98,2.38,0.41,448,146,25,4.36,0.45
Buffalo Gap Federal 35-1,T120,MWRY,core,144.0282205,43.55702053,9.33550898,1,11255.5,1.94,3.13,3.44,0.44,450,177,24,6.57,0.48
Buffalo Gap Federal 35-1,T120,MWRY,core,125.5769519,37.44866602,7.29666526,1,11247.8,1.14,1.02,1.44,0.33,452,126,29,2.46,0.41
Buffalo Gap Federal 35-1,T120,MWRY,core,132.1149175,38.25781269,6.71692538,1,11263.2,1.51,1.4,2.25,0.46,451,149,34,3.65,0.38
Buffalo Gap Federal 35-1,T120,MWRY,core,132.1149175,38.25781269,7.60479042,1,11263.2,1.55,1.9,2.56,0.22,441,165,30,4.46,0.43
Buffalo Gap Federal 35-1,T120,MWRY,core,182.0997641,18.57106614,8.60279441,1,11085,1.28,0.9,1.47,0.25,455,115,20,2.37,0.38
Buffalo Gap Federal 35-1,T120,MWRY,core,138.7637949,28.97315504,6.40718563,1,11325.9,1.63,1.98,2.38,0.41,448,146,25,4.36,0.45
Buffalo Gap Federal 35-1,T120,MWRY,core,125.5769519,37.44866602,7.29666526,1,11247.8,1.14,1.02,1.44,0.33,452,126,29,2.46,0.41
Buffalo Gap Federal 35-1,T120,MWRY,core,138.7637949,28.97315504,6.40718563,1,11325.9,1.63,1.98,2.38,0.41,448,146,25,4.36,0.45
Buffalo Gap Federal 35-1,T120,MWRY,core,150.9204687,28.97315504,6.40718563,1,11235.4,1.63,1.98,2.38,0.41,451,146,25,4.36,0.45
Buffalo Gap Federal 35-1,T120,MWRY,core,150.5307165,18.23007884,7.80439122,1,11241,1.17,1.38,1.48,0.31,453,126,26,2.86,0.48
Buffalo Gap Federal 35-1,T120,MWRY,core,144.0282205,43.55702053,8.30532782,1,11255.5,1.38,1.64,1.88,0.44,450,136,30,3.52,0.47
1 FEDERAL,T120,FRNR,core,159.3511765,165.7932779,35.49597371,1,6058,2.08,0.24,6.18,0.37,423,297.1153846,17.78846154,6.42,0.037383178
Buffalo Gap Federal 35-1,T120,MWRY,core,230.4845228,11.47047238,9.500998,1,11145.1,0.56,,,,,,,0,
Buffalo Gap Federal 35-1,T120,MWRY,core,125.7690897,43.55702053,9.00199601,1,11157.5,0.38,,,,,,,0,
Buffalo Gap Federal 35-1,T120,MWRY,core,125.7690897,43.55702053,9.00199601,1,11157.5,0.38,,,,,,,0,
TRC 1,D636,MWRY,core,100.9006038,82.93484144,22.7974065,1,9887.5,2.76,1.42,3.26,0.13,439,118,5,4.68,0.3
JAVA STATE 16-8,T482,MWRY,core,192.8937,7.0581,9.87,1,10218.5,2.74,2.85,14.31,0.18,438,522,7,17.16,0.17
BCATED GUESS 11-1H,S505,MWRY,core,113.312,6.4192,20.16,1,10557.2,2.29,0.16,7,0.24,444,306,10,7.16,0.02
EDUCATED GUESS 11-1H,S505,MWRY,core,93.569,9.3217,12.72,1,10538.8,1.33,0.09,3.41,0.23,444,256,17,3.5,0.03
TRC 1,D636,MWRY,core,111.53712,26.45286186,21.08789754,1,9926.5,11,2.54,19.44,0.64,450,177,6,21.98,0.12
TRC 1,D636,MWRY,core,137.5216487,8.57822885,24.87953544,1,8367.5,2.76,1.44,3.26,0.57,438,352,18,4.68,0.18
EDUCATED GUESS 11-1H,S505,MWRY,core,117.4571,9.0619,20.76,1,10690.7,2.2,0.21,6.66,0.31,442,303,8,6.87,0.03
EDUCATED GUESS 11-1H,S505,MWRY,core,119.3044,9.5792,20.04,1,10687.8,2.5,0.29,9.54,0.21,445,300,8,9.28,0.04
DILT 14-26,T322,MWRY,core,31.99191347,4.42934366,10.75772,1,12660.5,2.85,1.27,2.29,0.17,460,80,6,3.56,0.36
EDUCATED GUESS 11-1H,S505,MWRY,core,111.211,7.2588,15.57,1,10501.2,0.68,0.11,1.22,0.21,444,179,31,1.33,0.08
EDUCATED GUESS 11-1H,S505,MWRY,core,140.1864,15.8354,18.68,1,10642.7,2.28,0.29,8.05,0.2,441,353,9,8.34,0.03
EDUCATED GUESS 11-1H,S505,MWRY,core,146.3353,13.1522,19.1,1,10643.1,2.4,0.28,8.83,0.23,441,368,10,9.11,0.03
EDUCATED GUESS 11-1H,S505,MWRY,core,150.9407,19.0939,19.64,1,10638.8,2.16,0.25,6.52,0.17,442,348,8,7.79,0.03
EDUCATED GUESS 11-1H,S505,MWRY,core,160.2653,18.6295,19.45,1,10639.2,2.73,0.3,10.6,0.22,441,388,10,10.9,0.03
EDUCATED GUESS 11-1H,S505,MWRY,core,113.0567,7.5325,20.82,1,10695.5,1.86,0.21,4.84,0.22,445,260,12,5.05,0.04
EDUCATED GUESS 11-1H,S505,MWRY,core,108.5955,7.6008,16.15,1,10544.3,2.13,0.15,5.54,0.33,444,260,15,5.69,0.03
EDUCATED GUESS 11-1H,S505,MWRY,core,212.5262,4.1598,19.41,1,10615.5,4,0.12,23.42,0.35,441,586,9,23.54,0.01
EDUCATED GUESS 11-1H,S505,MWRY,core,157.6835,12.0433,19.21,1,10635.6,2.47,0.18,9.14,0.22,441,370,9,9.32,0.02
EDUCATED GUESS 11-1H,S505,MWRY,core,108.5955,7.6008,16.15,1,10544.3,2.13,0.15,5.54,0.33,444,260,15,5.69,0.03
EDUCATED GUESS 11-1H,S505,MWRY,core,147.6676,12.1941,18.64,1,10653.5,1.93,0.25,5.79,0.23,441,300,12,6.04,0.04
EDUCATED GUESS 11-1H,S505,MWRY,core,120.0979,14.0496,18.03,1,10618.5,2.62,0.21,11.65,0.2,443,445,8,11.86,0.02
DILT 14-26,T322,MWRY,core,31.99191347,4.42934366,10.75772682,1,12665.5,2.85,1.27,2.29,0.17,460,80,6,3.56,0.36
EDUCATED GUESS 11-1H,S505,MWRY,core,140.5272,14.3603,18.23,1,10649.7,2.12,0.24,6.47,0.21,440,305,10,6.71,0.04
DILT 14-26,T322,MWRY,core,31.99191347,4.42934366,10.11964108,1,12674,2.39,1.12,1.56,0.25,455,65,10,2.68,0.42
EDUCATED GUESS 11-1H,S505,MWRY,core,143.8251,17.4556,19.18,1,10624.7,3.57,0.18,14.74,0.23,441,413,6,14.92,0.01
EDUCATED GUESS 11-1H,S505,MWRY,core,145.9075,18.5325,18.93,1,10623.5,3.39,0.18,12.69,0.26,442,374,8,12.87,0.01
EDUCATED GUESS 11-1H,S505,MWRY,core,211.7336,4.9132,20.06,1,10597.6,2.47,0.18,10.53,0.26,443,426,11,10.71,0.02
EDUCATED GUESS 11-1H,S505,MWRY,core,145.9075,18.5325,18.93,1,10623.5,3.39,0.18,12.69,0.26,442,374,8,12.87,0.01
EDUCATED GUESS 11-1H,S505,MWRY,core,143.8251,17.4556,19.18,1,10624.7,3.57,0.18,14.74,0.23,441,413,6,14.92,0.01
Schuster Flats 14-27-47-9,T542,MWRY,core,119.804,21.629,12.598,1,10820.5,1.1,0.46,2.16,0.36,445,0.75,196,2.62,0.18
Buffalo Gap Federal 35-1,T120,MWRY,core,129.8777456,37.44866652,7.29666526,1,11161,1.14,1.02,1.44,,,126,29,2.46,0.41
Thunder Creek Fed C-3,S847,MWRY,core,172.9786505,379.7629353,8.23366,1,8644,0.65,0.11,1.2,0.21,439,183,32,1.31,0.08
EDUCATED GUESS 11-1H,S505,MWRY,core,187.3148355,4.98463534,15.64073091,1,8407,5.78,1.38,15.79,0.33,442,204,6,16.15,0.1
Thunder Creek Federal,S934,MWRY,core,187.3148355,4.98463534,15.64073091,1,8407,5.78,1.38,11.77,0.33,442,204,6,13.15,0.1
Buffalo Gap Federal 35-1,T120,MWRY,core,135.6146,30.06715732,7.60453029,1,11089.9,1.04,0.72,0.97,0.22,441,93,20,1.69,0.43
Thunder Creek Fed C-3,S847,MWRY,core,180.2958871,342.0071598,14.66529394,1,8645,0.45,0.07,0.37,0.12,442,82,27,0.44,0.16
Buffalo Gap Federal 35-1,T120,MWRY,core,199.1262023,19.63277575,9.9001996,1,11183.9,1.13,0.73,1.6,0.1,451,142,9,2.33,0.31
Buffalo Gap Federal 35-1,T120,MWRY,core,105.0548108,15.93340652,9.00199601,1,9227,1.3,1.06,1.66,0.73,0.11,175,18,2.72,0.33
Buffalo Gap Federal 35-1,T120,MWRY,core,156.4822063,25.44824061,8.40319361,1,11313.7,1.57,1.38,2.3,0.3,452,146,19,3.68,0.38
Buffalo Gap Federal 35-1,T120,MWRY,core,156.4822063,25.44824061,8.40319361,1,11313.7,1.57,1.38,2.3,0.3,452,146,19,3.68,0.38
Buffalo Gap Federal 35-1,T120,MWRY,core,182.0997641,18.57106614,8.60279441,1,11085,1.28,0.9,1.47,0.25,455,115,20,2.37,0.38
Buffalo Gap Federal 35-1,T120,MWRY,core,138.7637949,18.47247154,8.60279441,1,11325.9,1.28,0.9,1.47,0.41,448,115,20,2.37,0.38
Buffalo Gap Federal 35-1,T120,MWRY,core,126.3986413,68.21043078,9.9001996,1,11179,1.67,1.03,2.76,0.19,452,165,11,3.79,0.27
Buffalo Gap Federal 35-1,T120,MWRY,core,154.3344544,26.35167182,8.40319361,1,11336,1.84,1.6,2.21,0.28,450,120,15,3.81,0.42
Buffalo Gap Federal 35-1,T120,MWRY,core,132.1149175,38.25781269,7.60479042,1,11263.2,1.55,1.9,2.56,0.46,451,165,30,4.46,0.43
Buffalo Gap Federal 35-1,T120,MWRY,core,157.8852008,43.55702053,8.30532782,1,11223.3,1.38,1.64,1.88,0.47,451,136,30,3.52,0.47
Buffalo Gap Federal 35-1,T120,MWRY,core,144.0282205,43.55702053,8.30532782,1,11255.5,1.38,1.64,1.88,0.42,450,136,30,3.52,0.47
Buffalo Gap Federal 35-1,T120,MWRY,core,144.0282205,43.55702053,8.30532782,1,11255.5,1.38,1.64,1.88,0.44,450,136,30,3.52,0.47
Buffalo Gap Federal 35-1,T120,MWRY,core,150.5307165,18.23007884,7.80439122,1,11241,1.17,1.38,1.48,0.31,453,126,26,2.86,0.48
Buffalo Gap Federal 35-1,T120,MWRY,core,135.6946753,28.97315504,6.40718563,1,11325.9,1.63,1.98,2.38,0.21,456,146,25,4.36,0.45
1 FEDERAL,T120,FRNR,core,159.3511765,165.7932779,35.49597371,1,6058,2.08,0.24,6.18,0.37,423,297.1153846,17.78846154,6.42,0.037383178
Buffalo Gap Federal 35-1,T120,MWRY,core,230.4845228,11.47047238,9.500998,1,11145.1,0.55,,,,,,,0,
Buffalo Gap Federal 35-1,T120,MWRY,core,143.7671424,28.19807965,7.19091282,1,11118.1,0.96,,,,,,,0,
JAVA STATE 16-4,T482,MWRY,core,156.6595,4.723,7.16,1,10142,1.81,0.76,7.12,0.11,436,393,6,7.88,0.1
6 MILLS,A558,MWRY,core,137.8495,11.2954,6.17847,1,10622.7,14.42,3.63,30.98,0.31,442,195,8,34.61,0.17
JAVA STATE 16-1,T482,MWRY,core,146.2057,3.9927,6.1,1,10118.5,1.29,0.48,3.35,0.07,439,260,5,3.83,0.13
TRC 1,D636,MWRY,core,100.9006038,82.93484144,22.7974065,1,9887.5,2.76,1.42,3.26,0.13,439,118,5,4.68,0.3
JAVA STATE 16-10,T482,MWRY,core,192.8937,7.0581,9.87,1,10218.5,2.74,2.85,14.31,0.18,438,522,7,17.16,0.17
TRC 1,D636,MWRY,core,200.653994,9.72522567,8.346652121,1,9427,2.99,2.55,5.23,0.29,445,175,10,7.78,0.33
BCATED GUESS 11-1H,S505,MWRY,core,150.8412,5.9067,19.12,1,10613.7,2.1,0.28,6.29,0.26,444,314,19,6.58,0.02
EDUCATED GUESS 11-1H,S505,MWRY,core,113.312,6.4192,20.16,1,10557.2,2.29,0.16,7,0.24,444,306,10,7.16,0.02
EDUCATED GUESS 11-1H,S505,MWRY,core,136.4009,5.4822,17.16,1,10472.9,1.52,0.1,4.79,0.2,445,315,20,4.89,0.02
EDUCATED GUESS 11-1H,S505,MWRY,core,117.4576,9.0619,20.76,1,10690.7,2.2,0.21,6.66,0.18,443,303,8,6.87,0.03
EDUCATED GUESS 11-1H,S505,MWRY,core,119.3044,9.5792,20.04,1,10687.8,2.5,0.29,7.49,0.21,445,300,8,7.78,0.04
Buffalo Gap Federal 35-1,T120,MWRY,core,230.4845228,11.47047238,9.500998,1,11145.1,0.55,,,,,,,0,
Buffalo Gap Federal 35-1,T120,MWRY,core,230.4845228,11.47047238,9.500998,1,11145.1,0.55,,,,,,,0,
S 11-1H,S505,MWRY,core,93.569,9.3217,12.72,1,10538.8,1.33,0.09,3.41,0.23,444,256,17,3.5,0.03
Buffalo Gap Federal 35-1,T120,MWRY,core,230.4845228,11.47047238,9.500998,1,11145.1,0.55,,,,,,,0,
EDUCATED GUESS 11-1H,S505,MWRY,core,140.1864,15.8354,18.68,1,10642.7,2.28,0.29,8.05,0.2,441,353,9,8.34,0.03
6 MILLS,A558,MWRY,core,156.4822063,25.44824061,9.40219361,1,11313.7,0.67,0.27,0.49,0.3,452,146,19,0.76,0.38
EDUCATED GUESS 11-1H,S505,MWRY,core,124.6601,16.4368,17.62,1,10646.5,2.1,0.25,6.31,0.16,442,300,8,6.56,0.04
EDUCATED GUESS 11-1H,S505,MWRY,core,162.8413,17.1207,19.06,1,10640.4,2.58,0.3,10.3,0.19,442,399,7,10.6,0.03
TRC 1,D636,MWRY,core,127.8053146,26.45286186,21.08789754,1,9925.5,11,2.54,19.44,0.25,455,177,6,21.98,0.12
EDUCATED GUESS 11-1H,S505,MWRY,core,146.4782,5.5717,15.37,1,10517.3,0.36,0.08,0.52,0.23,447,144,64,0.6,0.13
EDUCATED GUESS 11-1H,S505,MWRY,core,140.1864,15.8354,18.68,1,10642.7,2.28,0.29,8.05,0.2,441,353,9,8.34,0.03
EDUCATED GUESS 11-1H,S505,MWRY,core,160.2628,18.6295,19.45,1,10639.2,2.73,0.3,10.6,0.26,441,388,10,10.9,0.03
EDUCATED GUESS 11-1H,S505,MWRY,core,160.957,14.1393,19.81,1,10630.6,2.06,0.14,5.42,0.23,443,263,11,5.56,0.03
EDUCATED GUESS 11-1H,S505,MWRY,core,172.2626,12.5444,18.33,1,10669.4,2.12,0.2,6.17,0.26,443,291,12,6.37,0.03
EDUCATED GUESS 11-1H,S505,MWRY,core,150.9407,19.0939,19.64,1,10638.8,2.16,0.25,7.52,0.17,442,348,8,7.77,0.03
EDUCATED GUESS 11-1H,S505,MWRY,core,114.1287,7.6547,16.5,1,10699.4,3.16,0.21,15.86,0.17,444,299,9,16.07,0.04
EDUCATED GUESS 11-1H,S505,MWRY,core,136.4612,12.9171,18.62,1,10652.6,2.29,0.22,4.14,0.22,441,312,10,5.36,0.03
EDUCATED GUESS 11-1H,S505,MWRY,core,129.6184,21.6216,18.69,1,10607.8,2.63,0.18,9.93,0.3,444,378,12,10.11,0.02
EDUCATED GUESS 11-1H,S505,MWRY,core,160.2628,10.1592,17.34,1,10639.2,2.56,0.15,10.21,0.26,441,399,6,10.36,0.01
Buffalo Gap Federal 35-1,T120,MWRY,core,230.4845228,11.47047238,9.500998,1,11145.1,0.55,,,,,,,0,
EDUCATED GUESS 11-1H,S505,MWRY,core,211.7336,4.9132,20.06,1,10597.6,3.59,0.18,16.59,0.26,443,426,11,16.77,0.02
EDUCATED GUESS 11-1H,S505,MWRY,core,211.7336,4.9132,20.06,1,10597.6,2.47,0.18,10.53,0.26,443,426,11,10.71,0.02
Buffalo Gap Federal 35-1,T120,MWRY,core,151.3815751,30.06715732,9.500998,1,11343.2,1.77,1.67,1.98,,,112,19,3.65,0.46
Buffalo Gap Federal 35-1,T120,MWRY,core,156.480179,20,6.8030585,1,11210.5,1.77,1.77,2.6,0.31,451,147,18,4.37,0.41
Buffalo Gap Federal 35-1,T120,MWRY,core,129.8777456,51.51238652,9.4011976,1,11161,0.38,,,,,,,0,
Buffalo Gap Federal 35-1,T120,MWRY,core,143.7671424,28.19807965,7.19091282,1,11118.1,0.98,,,,,,,0,
TRC 1,D636,MWRY,core,107.1571454,59.15310785,24.38477593,1,9894.8,0.71,0.21,0.5,0.29,441,70,41,0.71,0.3
JAVA STATE 16-7,T482,MWRY,core,142.7554,6.3022,9.88,1,10128.5,2.47,2.09,11.59,0.08,440,469,6,13.68,0.15
JAVA STATE 16-8,T482,MWRY,core,169.9461,2.5719,11.73,1,10174,2.47,2.42,11.85,0.16,436,493,7,14.27,0.17
Thunder Creek Fed C-3,S847,MWRY,core,121.3212294,6.17392574,8.64373883,1,11438,1.02,0.92,1.2,0.45,0.08,44,8,1.11,0.37
Thunder Creek Fed C-3,S847,MWRY,core,172.9786505,379.7629353,8.23366,1,8644,0.65,0.11,1.2,0.21,439,183,32,1.31,0.08
Buffalo Gap Federal 35-1,T120,MWRY,core,132.1872122,51.40554821,10,1,11161.5,2.89,0.99,5.15,0.25,448,178,9,6.14,0.16
Thunder Creek Fed C-3,S847,MWRY,core,137.500998,352.0353394,10.80272061,1,8637,3.11,1.31,9.36,0.29,440,301,9,10.67,0.12
EDUCATED GUESS 11-1H,S505,MWRY,core,108.7244106,11.62159562,10.83228909,1,8378.5,2.86,1.99,10.11,0.65,439,353,23,12.1,0.16
Buffalo Gap Federal 35-1,T120,MWRY,core,129.8777456,51.51238652,9.4011976,1,11161,0.38,,,,,,,0,
Buffalo Gap Federal 35-1,T120,MWRY,core,129.8777456,51.51238652,9.4011976,1,11161,0.38,,,,,,,0,
JAVA STATE 16-2,T482,MWRY,core,146.2203,3.9927,6.1,1,10118.5,1.29,0.48,3.35,0.27,443,260,5,3.83,0.13
Buffalo Gap Federal 35-1,T120,MWRY,core,157.0695711,30.06715732,9.500998,1,11343.2,1.77,1.67,1.98,0.33,450,112,19,3.65,0.46
